,FIPS,County,State,Year,Month,Shootings,Population,Ratio County
2561,37025,Cabarrus County,North Carolina,2018,6,1,211483.0,4.728512457266069
2562,37035,Catawba County,North Carolina,2017,4,1,157822.0,6.336252233528913
2563,37035,Catawba County,North Carolina,2018,4,1,158521.0,6.308312463332934
2564,37037,Chatham County,North Carolina,2020,3,1,76664.0,13.04393196285088
2565,37045,Cleveland County,North Carolina,2022,4,1,100653.0,9.935123642613734
2566,37047,Columbus County,North Carolina,2019,9,1,55452.0,18.033614657721994
2567,37047,Columbus County,North Carolina,2021,7,1,50020.0,19.99200319872051
2568,37049,Craven County,North Carolina,2016,9,1,102784.0,9.729140722291406
2569,37049,Craven County,North Carolina,2020,1,1,100307.0,9.969393960541138
2570,37049,Craven County,North Carolina,2022,10,1,101087.0,9.892468863454253
2571,37051,Cumberland County,North Carolina,2014,7,1,332680.0,3.005891547432969
2572,37051,Cumberland County,North Carolina,2015,1,1,331598.0,3.015699732809004
2573,37051,Cumberland County,North Carolina,2017,11,1,331702.0,3.014754207089496
2574,37051,Cumberland County,North Carolina,2021,3,1,337888.0,2.9595605644473912
2575,37051,Cumberland County,North Carolina,2021,9,1,337888.0,2.9595605644473912
2576,37051,Cumberland County,North Carolina,2022,3,1,336781.0,2.969288647518714
2577,37051,Cumberland County,North Carolina,2023,4,2,337890.0,5.919086093107224
2578,37051,Cumberland County,North Carolina,2023,5,1,337890.0,2.959543046553612
2579,37051,Cumberland County,North Carolina,2023,7,1,337890.0,2.959543046553612
2580,37051,Cumberland County,North Carolina,2023,9,1,337890.0,2.959543046553612
2581,37051,Cumberland County,North Carolina,2023,10,1,337890.0,2.959543046553612
2582,37057,Davidson County,North Carolina,2023,11,1,174804.0,5.7206928903228755
2583,37061,Duplin County,North Carolina,2021,2,1,48558.0,20.593928909757402
2584,37061,Duplin County,North Carolina,2021,11,1,48558.0,20.593928909757402
2585,37063,Durham County,North Carolina,2015,8,1,301014.0,3.322104619718684
2586,37063,Durham County,North Carolina,2020,7,1,325567.0,3.07156437845359
2587,37063,Durham County,North Carolina,2021,5,1,329849.0,3.031690258269693
2588,37063,Durham County,North Carolina,2021,6,1,329849.0,3.031690258269693
2589,37063,Durham County,North Carolina,2021,8,1,329849.0,3.031690258269693
2590,37063,Durham County,North Carolina,2021,12,1,329849.0,3.031690258269693
2591,37063,Durham County,North Carolina,2022,2,1,333292.0,3.0003720461337204
2592,37063,Durham County,North Carolina,2022,9,1,333292.0,3.0003720461337204
2593,37063,Durham County,North Carolina,2023,1,2,336892.0,5.936620638067986
2594,37065,Edgecombe County,North Carolina,2014,1,1,54860.0,18.22821728034998
2595,37065,Edgecombe County,North Carolina,2015,7,1,53734.0,18.61019094055905
2596,37065,Edgecombe County,North Carolina,2016,12,1,53281.0,18.76841650869916
2597,37065,Edgecombe County,North Carolina,2017,8,1,52793.0,18.941905176822683
2598,37065,Edgecombe County,North Carolina,2019,9,1,51429.0,19.444282408757704
2599,37065,Edgecombe County,North Carolina,2020,6,1,48775.0,20.502306509482317
2600,37065,Edgecombe County,North Carolina,2022,4,1,48389.0,20.66585380975015
2601,37067,Forsyth County,North Carolina,2016,9,1,371437.0,2.6922465990194837
2602,37067,Forsyth County,North Carolina,2019,4,1,382118.0,2.616992656718605
2603,37067,Forsyth County,North Carolina,2019,5,1,382118.0,2.616992656718605
2604,37067,Forsyth County,North Carolina,2020,11,1,383202.0,2.609589720304174
2605,37067,Forsyth County,North Carolina,2021,6,1,386376.0,2.588152473238503
